churn,tenure,monthlycharges,totalcharges,churn_probability,risk_category
0,40,74.8,2971.7,0.15905738587963048,Low Risk
0,35,19.15,638.0,0.03485444803823776,Low Risk
0,26,78.95,2034.25,0.21418855264477685,Low Risk
1,27,95.55,2510.2,0.6248755539642525,High Risk
0,53,62.85,3419.5,0.012526798534351024,Low Risk
0,34,71.55,2427.35,0.22178762932224894,Low Risk
0,19,94.95,1760.25,0.7063371782767903,High Risk
0,43,86.1,3551.65,0.15467503970599164,Low Risk
0,6,19.55,122.9,0.12404555771319066,Low Risk
0,56,24.8,1424.2,0.009415592655988266,Low Risk
1,57,39.3,2111.45,0.2039811699295162,Low Risk
0,34,84.05,2909.95,0.29171620873648146,Low Risk
0,10,36.25,374.0,0.30135245208253003,Medium Risk
1,1,20.25,20.25,0.27376879233888635,Low Risk
1,13,23.9,300.8,0.46581840389044776,Medium Risk
0,56,98.6,5581.05,0.4256951252082505,Medium Risk
0,55,103.65,5676.65,0.43887100817879393,Medium Risk
0,36,92.9,3379.25,0.029535031802193235,Low Risk
0,47,19.9,942.95,0.01619102025416118,Low Risk
0,12,20.1,232.4,0.12999588929692166,Low Risk
1,1,85.45,85.45,0.8591674104306859,High Risk
0,24,80.5,2088.45,0.426466633760973,Medium Risk
1,63,99.9,6137.0,0.20608185488477426,Low Risk
0,35,39.85,1434.6,0.35974700796509973,Medium Risk
0,67,60.5,3870.0,0.010455249773024434,Low Risk
1,25,84.8,2043.45,0.6378274854057536,High Risk
0,21,103.85,2215.0,0.35403178381374784,Medium Risk
0,13,67.8,842.25,0.14247782979010198,Low Risk
1,35,75.2,2576.2,0.4548796768110462,Medium Risk
0,71,24.85,1901.0,0.005331523263024099,Low Risk
0,29,19.35,601.6,0.05531675193947665,Low Risk
1,71,49.35,3515.25,0.034072717293703605,Low Risk
0,7,89.0,605.45,0.7682839778820902,High Risk
0,57,55.0,3094.05,0.32154422176400993,Medium Risk
0,65,76.15,4929.55,0.014955367571676715,Low Risk
0,27,20.3,595.05,0.031482904514813226,Low Risk
1,6,74.9,469.8,0.6696349295551196,High Risk
0,72,117.35,8436.25,0.060298920930469894,Low Risk
0,1,19.75,19.75,0.273900705131114,Low Risk
0,11,45.2,492.0,0.19701261856664773,Low Risk
0,39,25.2,987.95,0.010592624288916445,Low Risk
0,59,89.75,5496.9,0.2672214547731622,Low Risk
0,26,75.0,1908.35,0.07597342954298038,Low Risk
0,2,49.95,107.1,0.3625025594365522,Medium Risk
0,72,65.7,4575.35,0.013103149241421102,Low Risk
0,65,67.05,4309.55,0.022316677661327982,Low Risk
0,72,110.9,7922.75,0.046522428754717175,Low Risk
0,6,87.95,522.35,0.662973329840261,High Risk
0,32,19.8,587.7,0.030736612774930377,Low Risk
0,50,75.7,3876.2,0.12498355811471192,Low Risk
0,61,62.15,3778.85,0.027516398338768955,Low Risk
1,15,101.25,1457.25,0.585403139438246,Medium Risk
0,72,115.15,8349.45,0.04560750943236264,Low Risk
1,9,18.95,185.6,0.16413833779666107,Low Risk
0,1,19.5,19.5,0.209852996146097,Low Risk
0,12,86.55,1066.9,0.6718530685247219,High Risk
1,37,28.6,973.55,0.11510417141634315,Low Risk
0,61,20.4,1226.45,0.008649476422618312,Low Risk
0,18,19.8,342.3,0.04047411005739404,Low Risk
0,21,45.65,985.05,0.10571437494029756,Low Risk
0,68,56.4,3948.45,0.0126240814317652,Low Risk
0,12,73.3,828.05,0.5846342763307882,Medium Risk
1,2,24.35,41.85,0.6223920716113578,High Risk
0,62,101.35,6164.7,0.5190103921544195,Medium Risk
1,29,98.65,2862.75,0.5183219903663006,Medium Risk
0,1,33.6,33.6,0.3934357965303993,Medium Risk
1,5,79.9,343.95,0.751587284902132,High Risk
0,1,20.7,20.7,0.2769399380817179,Low Risk
0,62,104.05,6590.5,0.12137943928624297,Low Risk
0,36,20.25,717.95,0.00955287109599435,Low Risk
1,28,103.3,2890.65,0.6169220501643985,High Risk
0,69,73.7,4885.85,0.018618072090179797,Low Risk
1,11,96.2,1222.05,0.2842352692206328,Low Risk
0,63,108.75,6871.7,0.4257550705815961,Medium Risk
0,23,20.15,405.6,0.03804299704839814,Low Risk
0,10,19.75,208.25,0.11007323948190761,Low Risk
0,71,25.95,1801.9,0.005745453748454676,Low Risk
0,45,70.05,3062.45,0.18033306330766305,Low Risk
0,70,24.05,1764.75,0.0037491053424695514,Low Risk
0,22,84.75,1816.75,0.564180033690721,Medium Risk
0,52,23.05,1255.1,0.008289758239161789,Low Risk
1,55,104.15,5743.05,0.32602363147994573,Medium Risk
0,65,59.95,3921.1,0.016494386855731163,Low Risk
0,72,19.55,1463.45,0.0025494379071129805,Low Risk
0,10,19.6,189.45,0.07525437873251278,Low Risk
0,7,20.05,96.8,0.07505590270831841,Low Risk
0,5,85.55,408.5,0.7331315295199322,High Risk
0,24,78.6,1846.65,0.04292505275423302,Low Risk
0,72,116.8,8456.75,0.04648882816471475,Low Risk
0,21,43.55,1011.5,0.1721729309955901,Low Risk
0,69,60.8,4263.4,0.06191096070445392,Low Risk
0,44,54.9,2549.1,0.06329064333497154,Low Risk
0,61,65.2,3965.05,0.10908285101783025,Low Risk
1,24,102.95,2496.7,0.5227052914934339,Medium Risk
1,1,90.6,90.6,0.8686904418443699,High Risk
1,6,50.8,288.05,0.29615392053261924,Low Risk
1,4,90.05,368.1,0.7725196437208749,High Risk
0,72,108.2,7840.6,0.11395044095954732,Low Risk
0,72,92.0,6632.75,0.014996805708514508,Low Risk
0,14,75.1,1013.35,0.6195821133809424,High Risk
0,7,25.05,152.95,0.2857965899806253,Low Risk
0,48,75.15,3772.65,0.09533060086610624,Low Risk
0,55,19.5,1026.35,0.011595396332245697,Low Risk
0,1,19.3,19.3,0.20252134938555108,Low Risk
0,45,112.2,5031.85,0.07444706248653896,Low Risk
0,3,70.3,220.4,0.5765714840158546,Medium Risk
0,71,19.6,1416.5,0.002730435272833782,Low Risk
0,8,20.25,158.35,0.13084022463712483,Low Risk
1,3,75.85,256.6,0.7178788850319677,High Risk
0,69,80.65,5542.55,0.009168471073885437,Low Risk
1,1,68.5,68.5,0.7954718234079126,High Risk
0,72,115.75,8443.7,0.06184087864223611,Low Risk
1,11,73.5,791.75,0.45477549021084807,Medium Risk
0,71,80.6,5708.2,0.011499176438621288,Low Risk
1,1,69.95,69.95,0.7461824935355902,High Risk
0,33,59.55,2016.3,0.04379125726549688,Low Risk
0,16,19.05,326.65,0.042740648584831724,Low Risk
0,56,95.65,5471.75,0.0972124400659951,Low Risk
0,1,19.95,19.95,0.20195246122639351,Low Risk
1,5,70.05,346.4,0.5829798796462687,Medium Risk
0,57,19.4,1061.6,0.010623046550214704,Low Risk
0,56,36.1,1971.5,0.05372072080421616,Low Risk
1,8,94.0,773.65,0.656801625655278,High Risk
1,22,61.15,1422.05,0.05996608303630408,Low Risk
0,1,19.75,19.75,0.20906296052414566,Low Risk
0,40,64.1,2460.35,0.06816127329950261,Low Risk
0,46,19.75,856.5,0.005270511652468012,Low Risk
0,63,19.7,1275.85,0.0032900542165741936,Low Risk
0,68,110.2,7467.5,0.09950574713401678,Low Risk
0,69,106.35,7261.75,0.03184164545031251,Low Risk
0,56,90.55,5116.6,0.21139048122186538,Low Risk
0,10,65.9,660.05,0.1733794773820225,Low Risk
0,63,104.5,6590.8,0.06622276335229334,Low Risk
0,24,52.5,1208.15,0.043153739872360666,Low Risk
0,19,56.1,1033.9,0.2496243427791353,Low Risk
0,22,88.75,1885.15,0.5338511298435876,Medium Risk
1,29,84.45,2467.1,0.3692187608381869,Medium Risk
1,13,75.3,989.45,0.270973083622684,Low Risk
0,70,26.0,2006.95,0.006770984913131179,Low Risk
0,49,99.4,5025.0,0.3686806765435362,Medium Risk
1,43,109.55,4830.25,0.19775103511233882,Low Risk
1,3,19.6,59.75,0.22610002274752336,Low Risk
0,42,73.15,3088.25,0.07607986413956705,Low Risk
0,57,54.65,3134.7,0.029473583483675705,Low Risk
1,2,66.4,94.55,0.48213295190858274,Medium Risk
0,72,115.55,8312.4,0.05547581174837336,Low Risk
0,46,104.45,4863.85,0.5445242280908276,Medium Risk
1,66,100.05,6871.9,0.3287678726759725,Medium Risk
1,62,102.0,6529.25,0.10372263704710044,Low Risk
0,72,91.15,6637.9,0.022194677291488062,Low Risk
0,35,89.7,3165.6,0.16283004014379693,Low Risk
1,17,90.2,1454.15,0.25652728565617383,Low Risk
0,72,92.4,6786.1,0.02752893577913486,Low Risk
0,28,19.9,543.0,0.028751473166066212,Low Risk
1,56,25.15,1327.15,0.01116042721580026,Low Risk
1,31,79.85,2404.15,0.31158361914726523,Medium Risk
0,45,18.85,867.3,0.017568324984825044,Low Risk
0,1,25.75,25.75,0.3630392284490064,Medium Risk
1,2,49.6,114.7,0.36779641677018626,Medium Risk
0,6,20.95,109.5,0.198948003046999,Low Risk
0,48,97.05,4692.95,0.27042716072075174,Low Risk
0,25,25.4,546.85,0.14431483091897387,Low Risk
0,64,19.7,1274.05,0.00520523539394832,Low Risk
0,50,35.0,1782.4,0.10149242091333208,Low Risk
0,52,101.25,5301.1,0.23511383828173582,Low Risk
0,4,70.2,280.35,0.689858697638482,High Risk
0,32,90.95,2897.95,0.47032737784448947,Medium Risk
0,45,73.85,3371.0,0.011326195399384714,Low Risk
0,9,88.05,801.3,0.6514647036690207,High Risk
1,66,105.95,6975.25,0.21811092454343,Low Risk
1,3,91.85,257.05,0.7629178866848362,High Risk
0,54,20.1,1079.45,0.005632290498883564,Low Risk
1,1,40.1,40.1,0.5858833213615237,Medium Risk
0,64,110.3,6997.3,0.045453400207127195,Low Risk
1,31,73.9,2217.15,0.5325050610431883,Medium Risk
1,14,89.8,1129.1,0.582898656342348,Medium Risk
0,12,85.15,979.05,0.2453364979050923,Low Risk
0,67,60.95,4119.4,0.019575802211297358,Low Risk
1,35,72.25,2568.55,0.11888427245294715,Low Risk
0,45,73.55,3349.1,0.01608079845809805,Low Risk
0,10,46.0,492.1,0.19038140427273778,Low Risk
0,29,58.55,1718.95,0.187101396186161,Low Risk
0,24,24.6,605.25,0.049142118133987285,Low Risk
0,66,19.75,1344.5,0.004135855422233314,Low Risk
0,51,86.35,4267.15,0.08657170996889316,Low Risk
0,45,25.5,1121.05,0.009704327900566237,Low Risk
0,49,19.0,918.7,0.0170338839881083,Low Risk
0,29,19.55,521.8,0.019991061094008833,Low Risk
0,40,110.1,4469.1,0.24675931749110305,Low Risk
1,37,96.55,3580.3,0.6140461950122699,High Risk
0,25,69.75,1729.35,0.34675895654495154,Medium Risk
0,22,50.6,1073.3,0.5034939891544079,Medium Risk
0,72,65.6,4566.5,0.02112288507341545,Low Risk
1,7,40.1,293.3,0.49745498982816494,Medium Risk
0,33,82.1,2603.1,0.02517029697336097,Low Risk
0,23,79.1,1783.75,0.22592204742099714,Low Risk
1,24,101.25,2440.15,0.6101204290312108,High Risk
1,1,79.55,79.55,0.8049600551456938,High Risk
0,69,90.65,6322.1,0.014316602683255578,Low Risk
0,3,20.55,57.4,0.11119752939569963,Low Risk
0,56,75.75,4284.65,0.06911883178273374,Low Risk
0,65,110.0,7138.65,0.1467217405160018,Low Risk
0,71,20.85,1539.75,0.009308065935998809,Low Risk
0,14,80.35,1058.1,0.563017457975393,Medium Risk
0,2,70.15,123.8,0.770764349783779,High Risk
1,32,84.05,2781.85,0.26997516558989487,Low Risk
0,40,67.45,2731.0,0.11283982405250476,Low Risk
0,1,20.75,20.75,0.19808878453958448,Low Risk
1,1,89.1,89.1,0.9066768665121095,High Risk
0,7,69.9,497.3,0.48701234991918235,Medium Risk
0,15,51.1,711.15,0.3891627360261975,Medium Risk
1,17,94.4,1607.2,0.3629121527163825,Medium Risk
1,19,78.25,1490.95,0.3981344378845455,Medium Risk
0,71,25.55,1898.1,0.004503648412347587,Low Risk
0,54,60.0,3273.95,0.011092220734191739,Low Risk
0,31,90.55,2929.75,0.1881662245510839,Low Risk
0,11,76.4,838.7,0.33928776467289695,Medium Risk
0,18,84.95,1443.65,0.5935169319338052,Medium Risk
0,72,110.1,7746.7,0.07233701912540198,Low Risk
0,71,99.65,6951.15,0.3674064152756643,Medium Risk
0,5,45.4,214.75,0.4035903774379112,Medium Risk
0,38,69.0,2669.45,0.07310926682540951,Low Risk
0,5,48.65,235.2,0.28488455797586293,Low Risk
1,2,44.15,92.65,0.5560992234780712,Medium Risk
0,52,59.85,3103.25,0.021734027214567613,Low Risk
1,8,75.75,606.25,0.6869691435301882,High Risk
0,68,80.65,5330.2,0.058745229833154916,Low Risk
0,69,20.55,1403.1,0.008366358050171316,Low Risk
0,42,66.4,2727.8,0.07238759311436734,Low Risk
0,50,100.2,5038.45,0.07906153311216095,Low Risk
1,1,19.1,19.1,0.2781539590137104,Low Risk
1,1,80.3,80.3,0.8452913775542268,High Risk
0,33,44.55,1462.6,0.14216749474887455,Low Risk
0,7,20.35,150.6,0.12946673632319347,Low Risk
0,64,91.8,5960.5,0.19465037237801724,Low Risk
1,1,74.9,74.9,0.819323335843813,High Risk
0,59,20.2,1192.3,0.007321216277494905,Low Risk
0,6,50.35,314.55,0.4084119751953374,Medium Risk
0,3,18.8,56.0,0.17338892185816304,Low Risk
0,15,20.45,330.8,0.07920416079107805,Low Risk
0,13,64.75,877.35,0.2420087989108078,Low Risk
0,23,98.7,2249.1,0.5059180003118943,Medium Risk
0,31,89.45,2807.65,0.3809086066008879,Medium Risk
0,29,58.75,1696.2,0.06159702272815858,Low Risk
0,49,20.7,1032.05,0.016183175190718036,Low Risk
0,56,85.6,4902.8,0.3552378468701785,Medium Risk
0,63,80.3,4995.35,0.01789630637286898,Low Risk
0,63,79.8,5034.05,0.025774379650518604,Low Risk
0,24,79.85,1857.75,0.39406903199312154,Medium Risk
0,36,54.1,1992.85,0.04142374651268588,Low Risk
1,9,80.85,751.65,0.6161108081714769,High Risk
1,3,24.75,66.95,0.5514795707596186,Medium Risk
0,21,80.9,1714.95,0.05917096118833082,Low Risk
0,13,24.5,343.6,0.06685138255488214,Low Risk
0,1,20.15,20.15,0.27368006328165406,Low Risk
0,25,20.05,520.1,0.03160313858056543,Low Risk
0,71,19.6,1387.45,0.0038438705572732767,Low Risk
0,66,114.3,7383.7,0.16344961072907402,Low Risk
0,45,100.3,4483.95,0.20109190276343564,Low Risk
0,22,80.0,1706.45,0.36629596376125123,Medium Risk
0,67,20.85,1327.4,0.012840396733399402,Low Risk
0,68,89.95,5974.3,0.08711049615866912,Low Risk
0,0,20.0,0.0,0.009154177525727204,Low Risk
1,49,90.85,4515.85,0.43901801293455545,Medium Risk
0,4,48.75,179.85,0.43466047878863484,Medium Risk
0,63,80.0,5040.2,0.02980271834185062,Low Risk
1,2,79.7,165.0,0.5717906533960669,Medium Risk
0,21,20.35,422.7,0.048446608066715774,Low Risk
1,55,57.55,3046.4,0.007196173548768504,Low Risk
0,1,20.25,20.25,0.24272825664363182,Low Risk
0,17,19.4,358.05,0.017015539710551204,Low Risk
0,30,100.4,2936.25,0.4894002136284763,Medium Risk
0,22,57.95,1271.8,0.07399211146455675,Low Risk
0,9,59.5,530.05,0.29284474636727237,Low Risk
0,1,19.2,19.2,0.18894102096647225,Low Risk
1,21,86.5,1808.7,0.5910883782828944,Medium Risk
0,19,59.55,1144.6,0.1914798095883971,Low Risk
1,69,103.95,7446.9,0.40917263077603794,Medium Risk
1,1,25.1,25.1,0.7206597473451648,High Risk
0,72,103.95,7556.9,0.040646007240960354,Low Risk
0,70,68.95,4858.7,0.010467900538584426,Low Risk
0,66,103.1,6595.0,0.22671296722748274,Low Risk
0,7,24.7,149.05,0.5523402455128242,Medium Risk
0,46,110.2,4972.1,0.35750988954286456,Medium Risk
1,39,48.95,1880.85,0.11292953955415946,Low Risk
0,32,62.45,2045.55,0.12472476424019587,Low Risk
0,24,89.55,2187.15,0.43406468630988526,Medium Risk
1,6,83.55,477.55,0.5691346542941006,Medium Risk
0,37,78.9,2976.95,0.10259398446557565,Low Risk
0,8,20.35,178.7,0.10472485363217285,Low Risk
0,72,71.45,5025.85,0.016706993646744748,Low Risk
0,71,46.35,3353.4,0.006267586379767593,Low Risk
0,16,94.65,1461.15,0.5299396553116889,Medium Risk
0,57,49.9,2782.4,0.12390592121557742,Low Risk
0,66,25.45,1699.15,0.013565185451846519,Low Risk
1,17,89.15,1496.9,0.5041276581866511,Medium Risk
0,21,20.75,452.2,0.05451656935473012,Low Risk
0,66,66.1,4428.45,0.012851695942654309,Low Risk
0,17,75.4,1322.55,0.3770968947800245,Medium Risk
1,1,70.45,70.45,0.7123074380781215,High Risk
1,58,60.3,3563.8,0.01858334316027444,Low Risk
0,8,21.05,139.75,0.11792616727219735,Low Risk
0,27,69.35,1927.3,0.039711434178520834,Low Risk
0,34,88.85,3000.25,0.3562142564274398,Medium Risk
0,30,97.0,3021.3,0.26253656297127936,Low Risk
0,33,66.4,2245.4,0.14129020380039456,Low Risk
1,1,24.75,24.75,0.5727485513426354,Medium Risk
0,14,69.2,944.65,0.18460265847577645,Low Risk
0,16,79.5,1264.2,0.19930899037989522,Low Risk
0,49,100.65,4917.75,0.06261191852047875,Low Risk
1,19,103.3,2012.7,0.4433028026628763,Medium Risk
0,70,79.7,5743.3,0.008549541299183804,Low Risk
0,32,61.4,1864.65,0.05234192752066653,Low Risk
0,18,69.8,1221.65,0.44786377061187216,Medium Risk
0,37,40.55,1390.85,0.02350468983835073,Low Risk
0,4,75.65,302.35,0.7310324742807139,High Risk
0,16,90.7,1374.9,0.35384669673155866,Medium Risk
0,17,80.5,1336.9,0.45023935502168333,Medium Risk
0,19,60.6,1297.8,0.11772549922961995,Low Risk
0,60,101.15,6067.4,0.09414612252282131,Low Risk
0,51,24.95,1222.25,0.012303094691582842,Low Risk
0,28,20.3,487.95,0.017371465044873087,Low Risk
0,43,60.0,2548.55,0.04723809724323666,Low Risk
0,42,20.25,835.5,0.010890644133712293,Low Risk
1,3,78.5,242.05,0.7304802395325561,High Risk
0,1,44.75,44.75,0.41804278970601033,Medium Risk
1,3,19.85,63.75,0.1639312829976878,Low Risk
0,63,98.0,6218.45,0.03849551109951133,Low Risk
1,3,79.9,260.9,0.7268459065258495,High Risk
0,68,107.7,7320.9,0.3146198130868915,Medium Risk
1,30,99.7,2967.35,0.6471568990418509,High Risk
0,60,104.7,6333.8,0.12757732701466135,Low Risk
1,15,58.6,939.7,0.17752488910979664,Low Risk
0,45,93.9,4200.25,0.5190962460504204,Medium Risk
0,70,86.45,5950.2,0.009291693422650656,Low Risk
1,10,98.5,1037.75,0.7331209500168476,High Risk
0,4,19.4,93.4,0.1449933506891116,Low Risk
1,1,50.45,50.45,0.5159464536126086,Medium Risk
0,68,24.95,1614.9,0.006716604635013052,Low Risk
0,22,75.0,1573.95,0.18639753262034872,Low Risk
1,38,94.65,3624.3,0.41781666691904124,Medium Risk
1,1,100.25,100.25,0.8981397624030328,High Risk
0,18,78.2,1468.75,0.2674863930185381,Low Risk
0,29,94.2,2607.6,0.5010355761560734,Medium Risk
1,16,88.45,1422.1,0.6393666621689396,High Risk
1,1,69.85,69.85,0.8115947495468034,High Risk
1,12,81.7,858.6,0.3292676060145136,Medium Risk
0,31,50.05,1523.4,0.31271070413582785,Medium Risk
1,4,79.9,324.3,0.7310687199811554,High Risk
0,48,69.55,3435.6,0.07749487338582142,Low Risk
1,15,25.4,399.6,0.14972627511229006,Low Risk
0,50,90.1,4549.45,0.06356010661548263,Low Risk
0,7,44.65,322.5,0.33437639987997053,Medium Risk
1,41,83.75,3273.55,0.32008102209364026,Medium Risk
0,68,80.35,5375.15,0.015441524545265296,Low Risk
0,26,98.1,2510.7,0.6623160610190058,High Risk
0,57,53.35,3090.05,0.030896657722287425,Low Risk
0,3,19.55,61.05,0.22848872548726662,Low Risk
1,1,20.9,20.9,0.2054570042895497,Low Risk
0,19,48.95,955.6,0.07216315816731106,Low Risk
0,3,54.2,140.4,0.5952247139993719,Medium Risk
0,59,24.45,1493.1,0.009999227147892998,Low Risk
1,1,69.4,69.4,0.7529162855466099,High Risk
0,42,40.15,1626.05,0.1719178242514369,Low Risk
1,7,74.9,541.15,0.6607108817762095,High Risk
0,67,25.6,1784.9,0.0046074490458075925,Low Risk
0,1,70.35,70.35,0.810131301287269,High Risk
0,66,91.7,6075.9,0.017915397756512748,Low Risk
0,61,89.2,5500.6,0.2716196538731142,Low Risk
0,4,24.1,73.1,0.12240673181288483,Low Risk
1,42,74.15,3229.4,0.1795029273055736,Low Risk
0,64,53.85,3399.85,0.04793033701522656,Low Risk
0,54,115.6,6431.05,0.20563676969766037,Low Risk
0,1,19.75,19.75,0.26606943662739685,Low Risk
0,54,24.05,1230.9,0.012663228646064464,Low Risk
0,18,25.3,454.65,0.019704658594595727,Low Risk
0,3,84.3,235.05,0.7073424523314322,High Risk
1,1,70.1,70.1,0.8122220630339695,High Risk
0,72,89.75,6595.9,0.011363220253783963,Low Risk
0,60,97.95,5867.0,0.29342130979144004,Low Risk
0,11,20.0,196.35,0.08006499708478024,Low Risk
1,12,78.3,909.25,0.5067391162754386,Medium Risk
0,61,103.9,6449.15,0.08839209772106334,Low Risk
0,39,20.7,762.45,0.008056922706133366,Low Risk
1,55,96.8,5283.95,0.5363353353518672,Medium Risk
1,17,94.4,1617.5,0.4479401665347102,Medium Risk
0,37,20.15,785.75,0.020037018090865773,Low Risk
0,72,26.0,1776.0,0.005788796936005999,Low Risk
0,72,77.35,5396.25,0.01295173373137018,Low Risk
0,8,66.05,574.5,0.16246326880780734,Low Risk
0,22,19.9,400.3,0.05842950313065886,Low Risk
1,1,84.3,84.3,0.79318992984064,High Risk
0,38,68.15,2656.3,0.11973233409970133,Low Risk
0,17,80.85,1445.95,0.0950144795985899,Low Risk
0,70,75.5,5212.65,0.02320285338284416,Low Risk
1,72,92.45,6440.25,0.013455589355681311,Low Risk
0,28,80.6,2244.95,0.5027298262797271,Medium Risk
0,15,83.2,1130.0,0.482303849368064,Medium Risk
0,72,87.55,6463.15,0.019766383708379343,Low Risk
1,11,99.55,1131.2,0.7574622290380694,High Risk
1,8,81.25,585.95,0.7268162809837662,High Risk
0,57,109.4,6252.7,0.24768521200510016,Low Risk
1,1,19.95,19.95,0.20804426206374937,Low Risk
0,46,45.55,2062.15,0.12353729310440362,Low Risk
0,30,20.7,587.1,0.028987905637082305,Low Risk
0,10,75.3,720.45,0.4174668427472759,Medium Risk
1,23,99.25,2186.4,0.4374014887885679,Medium Risk
0,32,93.4,2979.3,0.2696890262229697,Low Risk
0,13,73.75,956.65,0.29561830196601663,Low Risk
1,39,80.45,3201.55,0.06570782066822661,Low Risk
0,44,88.15,3973.2,0.23649102845861078,Low Risk
0,9,49.2,447.9,0.18850717041158763,Low Risk
0,67,19.65,1335.2,0.003259261029152962,Low Risk
1,9,79.35,661.25,0.5965828019163109,Medium Risk
1,15,79.75,1111.85,0.56106448919734,Medium Risk
0,71,105.15,7555.0,0.11448588521127707,Low Risk
0,1,49.0,49.0,0.34391193442503454,Medium Risk
1,30,100.05,3046.15,0.5959004542986714,Medium Risk
1,1,69.35,69.35,0.8130495209973191,High Risk
0,17,49.8,836.35,0.4287074525788103,Medium Risk
1,3,85.8,272.2,0.5919695962696065,Medium Risk
1,67,79.7,5293.4,0.0408011897082712,Low Risk
0,1,20.95,20.95,0.22654940076767108,Low Risk
1,1,50.55,50.55,0.5548617232747279,Medium Risk
0,32,79.3,2570.0,0.32640181992409545,Medium Risk
0,41,19.5,798.2,0.018364671835417862,Low Risk
1,1,80.55,80.55,0.8556401745281681,High Risk
0,1,44.15,44.15,0.45390684830100825,Medium Risk
1,12,84.5,916.9,0.6054270539315605,High Risk
0,62,105.5,6487.2,0.3639569038020334,Medium Risk
1,22,84.3,1855.65,0.3713823909634554,Medium Risk
0,17,92.7,1556.85,0.27269991822502837,Low Risk
0,72,26.25,1988.05,0.005431320762734484,Low Risk
0,56,96.95,5432.2,0.2133011028759823,Low Risk
